(-26,6,-9), F
(-7,-8,3), F
(-8,-13,8), F
(27,47,-128), T
(52,372,0), T
(-474,44,-77), F
(5,-5,-4), F
(-654,-45,-9), F
(-9,5,788), F
(-96,-19,-2), F
(8,3686,2), F
(55,-55,-5), T
(75,-640,-86), T
(-7,-44,-7), F
(50,9,3), T
(-398,6356,-54), F
(-7,7,797), F
(1,34,0), F
(5,40,42), F
(-92,4,9), F
(-84,-23,-856), T
(-8,-20,0), F
(5014,8,-3379), T
(4,-787,8), F
(-861,189,4629), T
(8,-78,-378), T
(-16,-188,-54), T
(56,97,-5), T
(-2,-48,2), F
(-3,-15,3096), F
(-9,56,-183), F
(4,54,-451), F
(-54,-2,84), T
(286,84,-637), T
(5,-7,2), F
(1,6,-8), F
(-1,-2,-59), T
(-60,-3375,-2), F
(0,-14,0), F
(6,-41,807), F
(72,81,52), T
(8,19,-82), T
(-4,-38,-4), F
(-7,9,-4), F
(-219,-306,-4), F
(-839,5877,-14), F
(6,-1,-9), F
(0,-1,88), F
(-32,48,1), F
(582,-6,45), T
(0,4,2), F
(90,-84,-53), T
(0,-852,7), F
(790,6,0), T
(-6,8,743), F
(-657,-8,2), F
(-1,678,-5), F
(8,7,9), F
(5,3,6), F
(-5,-4597,701), F
(-22,54,-1), F
(-199,66,0), F
(695,0,-2213), T
(76,-25,804), T
(6,-42,-938), T
(-2,-6,584), F
(-17,-8,0), F
(-527,-155,1), F
(-3,784,19), F
(13,-65,9), F
(-2,6,36), F
(9,360,-7), F
(-17,-911,6), F
(7,33,0), F
(-1,-8,2), F
(13,-652,-8), F
(-3,-67,-7725), T
(-408,-21,50), T
(-208,94,938), T
(8,-3,9), F
(3,-4,4), F
(-71,6,-4), F
(-9033,-1,800), T
(-4,5227,-935), F
(-58,-3,-569), T
(1,83,-32), F
(5,0,-14), T
(6,-2,-602), T
(2,-4,54), F
(-8,-414,3), F
(-8,3,3), F
(31,-1,5183), T
(4,5,-703), T
(-503,-2,29), T
(8,0,22), F
(4,36,4680), F
(-5,-985,323), F
(-809,46,-5), F
(-152,404,-473), F
(-7,1,-86), T
(4,3,-4138), T
(-8,-1,0), F
(7,-54,3), F
(3,-4,-34), T
(-974,-14,-637), T
(-737,2295,7), F
(-2,-8,5), F
(947,4,-37), T
(3,9,3), F
(-6,2,-89), T
(6,233,-99), F
(484,-7,7), T
(74,494,-1), T
(3,73,-7), F
(827,-8,-836), T
(6,-50,9), F
(-935,74,-209), F
(3,66,7), F
(-7,-127,16), F
(4,42,-781), F
(0,-1,1), F
(0,-7,5), F
(63,2,-4), T
(86,2,34), T
(22,-58,-2), T
(86,-31,58), T
(-5,-6,-121), T
(-9,5,-5233), T
(3,9,2), F
(4,-1,315), F
(54,-29,1), T
(-70,-28,58), T
(3,600,0), F
(4449,-795,-6346), T
(22,-5,0), T
(1,934,5), F
(-4,-7,-6), F
(1,-5714,76), F
(-439,-1,1), F
(318,-7,0), T
(8,-5,-604), T
(0,-3,12), F
(-770,5,6), F
(30,96,1), T
(4,-8,8), F
(6,661,-5), F
(-9,37,-731), F
(-49,7,-2), F
(3,65,849), F
(-4,-5,-702), T
(-9,5,-57), T
(-86,212,-7), F
(503,1,-140), T
(-1,920,-866), F
(889,7,-40), T
(-61,-7,-4), F
(3,-8,869), F
(4,963,4), F
(1,-8,-30), T
(-318,4547,-6), F
(-321,2,272), T
(3,5,1), F
(4,-29,730), F
(-2,7,9), F
(3,-1,4), F
(0,93,-2), F
(9,796,-57), F
(-2,8,1), F
(-841,-650,5), F
(-73,34,7), F
(0,1,622), F
(-2,-7,7), F
(4728,2,1197), T
(4,9464,0), F
(-4,-5,-6903), T
(-27,-8,7), F
(-793,3504,603), T
(-858,-2,-9), F
(51,275,-3), T
(8,6,-7524), T
(-5,5,-217), T
(-8,6,9), F
(-7,-7,3), F
(-5,-7,-5), F
(22,-7,-3), T
(93,-6,15), T
(-534,-54,6), F
(0,59,-614), F
(-156,535,-6), F
(110,-1,-314), T
(-3,50,6), F
(-2,-1,-5), F
(0,2,-250), T
(9,-5,83), F
(6526,7,-7), T
(3,54,-414), F
(57,41,4), T
(-151,7,0), F
(347,98,0), T
(3,342,14), F
(9,0,-93), T
(5,-71,4), F
(-7,86,4), F
(310,4,1), T
(-496,-4,0), F
(4,16,-290), T
(432,25,11), T
(9,0,945), F
(4,3804,635), F
(-3,-9,0), F
(-158,-107,-189), T
(6,7,0), F
(-387,72,-7), F
(-5393,3,7), F
(-593,19,996), T
(474,4,-896), T
(-126,10,3), F
(-7,-5,1), F
(95,434,-340), T
(40,-3,-4), T
(2,25,0), F
(9,-236,17), F
(-82,7,8), F
(42,6,-54), T
(59,10,-141), T
(-71,26,-462), F
(2,54,28), F
(-1,-8,62), F
(8191,6,-3), T
(-28,5,476), T
(-18,4,-638), T
(-547,-3,-1), F
(345,-8,3), T
(-9,-2,2), F
(415,-4,7), T
(46,-847,-5), T
(0,18,2), F
(-571,8,-6), F
(3,-63,51), F
(-44,-2345,116), T
(30,-51,-414), T
(9,-5,24), F
(25,896,4), T
(4,-9,-5), F
(-572,5,8), F
(-59,-1,-3), F
(9,-9,841), F
(-5,-6,-315), T
(332,-4,-2), T
(-9,2,9), F
(0,0,81), F
(-4,-677,-6), F
(5,-8,-42), T
(-8,5,7), F
(347,682,7), T
(924,0,6), T
(-4,-30,3), F
(-4,-8,95), F
(-219,4,-6), F
(-1,7,59), F
(7,-2,-8), F
(-7,8,-1), F
(-4,6,7), F
(9,68,-1), F
(-7,486,7), F
(4,-31,6), F
(-8,-35,4), F
(-4,91,3), F
(-819,827,-93), F
(-61,-785,-70), T
(-605,-49,5), F
(-469,-88,-3), F
(-312,-78,-224), T
(83,1,9), T
(-7,43,-476), F
(4,-3864,4), F
(7,555,-2), F
(6,-374,8), F
(40,-64,-497), T
(-5,-443,-8), F
(325,-4,-104), T
(-98,-6,-47), T
(12,-65,58), F
(4,86,-2251), F
(58,-9977,71), T
(5,438,-7), F
(0,4,2), F
(8,51,98), F
(-89,-77,3), F
(38,12,-3), T
(-7,23,36), F
(0,7,-21), T
(-41,-923,58), T
(3717,-1,5), T
(-5,5,295), F
(-8,-9056,12), F
(-2,0,-6), F
(4,4,0), F
(-899,-77,0), F
(4,4124,70), F
(-91,-358,-7), F
(265,3,8), T
(4257,-5,-3), T
(-9,-78,132), F
(-21,-6,-1), F
(-18,743,0), F
(-5,54,0), F
(-89,1,-529), T
(-11,-343,15), F
(-3,-20,-29), T
(-9385,7,1), F
(1,-3,6), F
(-91,-16,7), F
(4,-318,556), F
(5,-7,9), F
(-7,-2,-931), T
(-8,0,-6), F
(8,50,5), F
(26,-5,-17), T
(-3,-69,-54), T
(9013,-4,4), T
(-995,-6,9), F
(-86,496,-4), F
(3,860,-1), F
(97,-9,4), T
(-693,-189,8), F
(7,-1,3), F
(-5,-6,27), F
(31,0,-4), T
(-3,-1,1), F
(3,11,-38), T
(0,9,-18), T
(-7,0,5), F
(-47,-766,-79), T
(685,68,-582), T
(-1,-914,-429), T
(66,3,-46), T
(2,-3,-8), F
(-62,8132,0), F
(7,-93,3913), F
(-9,6,-69), T
(-15,0,-5), F
(-2,8315,6), F
(7,-6,2), F
(-66,-7,-36), T
(9,-221,63), F
(1,7,-4), F
(8,-772,61), F
(7,7,-93), T
(0,-3,-700), T
(-4645,-2,-2), F
(-2901,-7,-1), F
(-693,4,-3), F
(288,-791,18), T
(47,2,9), T
(-468,2,74), T
(27,5,171), T
(258,7,71), T
(49,-7,7), T
(-4,2,3), F
(8,3500,5403), F
(4,-61,-9), F
(-326,8,-8), F
(49,-22,1), T
(3,-926,0), F
(-3540,0,-99), T
(2,-601,-4808), T
(-1,8498,45), F
(-7,8,-42), T
(37,292,508), T
(5,-641,7), F
(-2,2,-48), T
(4,9,4), F
(59,9,-5), T
(-4,0,8596), F
(-480,3,-7), F
(8,-1,-62), T
(7,-9,-76), T
(0,-3,7), F
(-5100,249,51), T
(-1397,-29,8), F
(0,6,7), F
(4,56,5), F
(5,-40,-6), F
(273,-2585,870), T
(635,-78,2), T
(6,0,19), F
(72,-4,-959), T
(-5,399,-507), F
(5,-452,0), F
(17,1,-806), T
(-87,9,-877), T
(1,302,4), F
(9,-8,-9), F
(-75,462,-2), F
(6,8,5), F
(95,-2,9), T
(-18,0,237), F
(174,-32,-763), T
(-5,-2618,-2), F
(-9,7978,0), F
(32,3,-2), T
(-66,-8,547), T
(-6,-5,-42), T
(299,3,-1), T
(-5,-3,101), F
(-8,-7,838), F
(38,-2,5), T
(-3,-73,-9), F
(306,-25,258), T
(0,-9,0), F
(56,-9,-1), T
(98,38,-36), T
(9,0,9), F
(-2,-76,375), F
(-1,38,3), F
(8,45,78), F
(48,84,745), T
(-7,396,-192), F
(-6,68,6), F
(3,-96,56), F
(-9,5,273), F
(-77,-6,-3), F
(0,50,-1), F
(87,0,0), T
(-9,-8,0), F
(3,-9,112), F
(-32,1,4), F
(2729,-5,-3), T
(6,5,-86), T
(-4,632,-88), F
(1,-82,-1), F
(-2,1,5), F
(-69,-53,-120), T
(-961,-5,3), F
(9,7,-5), F
(688,-3,43), T
(149,0,3), T
(664,-706,1), T
(0,2,-5), F
(9,-4,-7), F
(-8,-89,-1), F
(-34,4,2), F
(-40,65,0), F
(0,2,71), F
(2,2,28), F
(-40,-53,0), F
(-4,-6,7), F
(-94,8,0), F
(-18,-9,1), F
(31,-7,7), T
(-8,-4,6), F
(797,39,-83), T
(-4,-4,48), F
(69,-7,-2), T
(3,-8,7), F
(-13,-2,-205), T
(595,0,-18), T
(-830,66,-318), F
(3373,2,0), T
(412,9,8), T
(-1,3,20), F
(-37,-62,6), F
(-754,205,284), T
(662,25,8), T
(-2,-1,57), F
(4,8,412), F
(-8,5,-5), F
(-8,-3,-66), T
(7,4,156), F
(-5,-1,7), F
(-6961,-64,-63), T
(-5,1,5), F
(-1,-59,1), F
(-4,-32,-5595), T
(-2,-403,-69), T
(79,-71,76), T
(-9,-91,8), F
(-52,-25,-1), F
(3,-295,96), F
(67,-2,-1), T
(-1,5,-2), F
(-356,-7962,-81), T
(-3,5,-1282), T
(-9,-610,-907), T
(6,0,87), F
(-9,364,5), F
(-687,0,3), F
(-1,1972,8), F
(140,45,7), T
(99,1,4), T
(-7,-59,17), F
(0,93,-600), F
(39,-5,5), T
(7,-3,2), F
(7,-498,85), F
(-79,-1,3), F
(-516,-9,-4), F
(6,38,1), F
(5,58,-7), F
(1,7,844), F
(-647,3,5), F
(65,4,-8), T
(0,-59,117), F
(-1,69,294), F
(-67,-6,20), F
(-8,11,-535), T
(6,0,-1), F
(-622,-48,-54), T
(8,-27,-712), T
(0,70,-951), F
(1,23,-926), F
(-1,9,-6), F
(-6450,7,5), F
(-51,1,-9), F
(-22,1,-99), T
(-265,2,27), T
(4,-1,9), F
(6,3,1), F
(-7,7,-209), T
(5,6,-6), F
(888,-3,243), T
(91,-859,-9229), T
(920,-8,4), T
(-3,0,-42), T
(7,4,918), F
(120,-2,725), T
(4,2,8), F
(5,-53,-7), F
(202,5,-2), T
(4,896,7), F
(-843,50,4), F
(-30,17,-554), T
(-7,595,4), F
(-9,230,-2035), F
(-7,94,1), F
(368,-43,-148), T
(95,6,0), T
(222,-8244,140), T
(104,66,0), T
(14,-4,-1), F
(-63,-45,774), T
(-8,-17,-1), F
(-6737,-817,-8), F
(-55,-4,397), T
(-9,-1,1), F
(1,0,-433), T
(856,3701,3032), T
(-96,7,627), T
(75,9,-6), T
(9,0,-38), T
(0,8,0), F
(203,65,1), T
(4,-8,-36), T
(2,-7395,-35), T
(-8695,-8,-474), T
(3,-729,-753), T
(3,-220,9), F
(36,0,8), T
(39,-6,-8), T
(-964,5,-644), T
(501,-25,-7), T
(-41,-6,4), F
(-2,-3,544), F
(0,-34,-64), T
(-9765,-495,0), F
(62,27,-9), T
(-5,-826,17), F
(-2,-13,7724), F
(0,769,-810), F
(-47,-9,2), F
(43,1,7), T
(9,57,0), F
(9,-7,-92), T
(4,3,-37), T
(6,7749,-891), F
(202,-8625,-2), T
(-14,42,0), F
(-43,-28,2), F
(8,-36,-1), F
(-884,-79,-3), F
(8,-2,89), F
(-7,-62,99), F
(-532,7,5), F
(6,1,-61), T
(434,-1,9), T
(-1,566,-5), F
(1,684,-4), F
(-6,205,3), F
(49,-7,-8), T
(-747,1,6), F
(3,0,-8), F
(-3,-7,0), F
(-18,-6,2), F
(-8,-851,-52), T
(-4,0,-987), T
(-41,224,-7), F
(0,16,-1), F
(7013,27,-3), T
(-486,-95,7), F
(829,-39,-611), T
(-7,25,78), F
(8,-86,64), F
(591,-595,-7), T
(702,-3310,-2), T
(-3,36,522), F
(-5,69,2), F
(-968,1,630), T
(-7,0,380), F
(963,-12,-411), T
(3,0,63), F
(-88,-95,6), F
(-5356,0,1303), T
(-79,8434,0), F
(-8,0,46), F
(627,7,-27), T
(682,-83,148), T
(2,4,5), F
(8,9,-70), T
(-1,-4,0), F
(-69,2,-2133), T
(8,-1,1), F
(0,2,7), F
(66,5,-9), T
(962,-509,-11), T
(45,-2,284), T
(0,814,2), F
(-735,7,-58), T
(8,2,-1), F
(7,1,0), F
(8,2,2), F
(-50,606,17), F
(868,-7,-6), T
(7,35,4), F
(3,2,-4), F
(27,9,-5), T
(-3,-487,9), F
(-80,854,5), F
(-9,-8,-71), T
(-45,960,-98), F
(74,-1,-9), T
(1,4,-2), F
(53,5,98), T
(-7,2,0), F
(4,-1,9289), F
(-64,5,502), T
(3,7,87), F
(577,-239,611), T
(62,7,67), T
(-4,0,31), F
(9,0,2), F
(-32,812,-26), F
(20,33,9), F
(5,5,-2), F
(9,190,-2), F
(-80,-7,1), F
(560,610,92), T
(6,-500,3), F
(891,5,-866), T
(-4,9,-2), F
(-53,5,-58), T
(12,2,49), F
(-880,-843,-5), F
(4,-1,87), F
(974,-992,5), T
(9,-5,0), F
(-3,31,-2), F
(1,-8,-67), T
(-3,1543,-5657), F
(84,8,-1), T
(-7,639,4), F
(-1,-5,1), F
(6,5,548), F
(4,-12,55), F
(-2,9,7), F
(-8,9,-4), F
(3,80,-9), F
(4,0,3), F
(-8,-1,354), F
(0,-4,30), F
(-6,-2,2), F
(-7,-5,8), F
(5,-64,-67), T
(-9,-7,-1026), T
(-8,7,7), F
(213,-7,5133), T
(-7588,-148,1), F
(-60,-450,7), F
(8,-679,0), F
(-5,8,40), F
(-84,8,3), F
(35,8,-1), T
(-7,-263,0), F
(315,-70,-67), T
(-6571,0,-7), F
(5,-8,-5), F
(-27,0,9), F
(-8,-3,-29), T
(-57,0,-7), F
(2,-2,400), F
(1,9,-1), F
(72,0,-4), T
(-7,-56,-22), T
(70,9,63), T
(39,-5,-11), T
(0,55,3), F
(-6,6,534), F
(-3,-78,-70), T
(3,-53,-7801), T
(75,-5,6), T
(361,-3,-1), T
(-667,-64,-7), F
(5404,4,-9), T
(-126,5,-9), F
(1,474,132), F
(3,73,-751), F
(7,7461,6), F
(-3,986,-58), F
(12,-64,-2), F
(41,-41,-2), T
(-9,-255,8), F
(0,-9,65), F
(0,48,15), F
(-863,7,21), T
(-904,-60,-3), F
(0,-9,-727), T
(0,-6274,1), F
(38,-213,-5793), T
(-1,-8,9), F
(-39,53,-8), F
(13,8,-4), F
(4,-2,-5), F
(571,-8,-89), T
(869,-3,-2), T
(2,29,0), F
(-8,509,-40), F
(-52,935,-6), F
(-35,1,9), F
(8,-3,0), F
(-3,-1,2976), F
(0,-9,-52), T
(-3,6,-3862), T
(-3,246,-7), F
(0,-7,68), F
(-594,4,6), F
(644,0,956), T
(-13,-1,1), F
(0,8,-2), F
(-41,-783,7), F
(-9,-6,513), F
(-31,4,-4), F
(9,7,68), F
(9,8,-11), T
(9,93,-3), F
(388,-1,-5), T
(0,-9,820), F
(119,5,-9), T
(-223,-8,-652), T
(-792,-9,-8), F
(-92,-10,-55), T
(-6,-117,-9), F
(-9,3,1), F
(-46,-269,-61), T
(-26,184,-71), F
(0,446,1), F
(-864,1,-96), T
(-39,7,2), F
(-4,-8,0), F
(0,-29,-55), T
(4,-59,-93), T
(0,-5,-643), T
(649,59,497), T
(-8,-378,-4), F
(9250,0,652), T
(-6,40,0), F
(5307,-695,-4), T
(-353,89,-3), F
(1761,2,857), T
(0,7,-4), F
(-1,-4,6), F
(-2,4,-3), F
(-236,766,7), F
(-829,55,-2), F
(21,767,-1), T
(5655,58,-7), T
(9,40,1), F
(4,-8,384), F
(3,9498,296), F
(18,0,-26), T
(6,7,-586), T
(-3,1,44), F
(452,-5175,-6310), T
(-2,359,7014), F
(-3,-4,-3), F
(-9,39,3), F
(60,67,-5), T
(8,-9,27), F
(-474,0,-9), F
(132,71,5), T
(-92,381,-143), F
(-3,-943,-1), F
(-3,0,-9), F
(8,-89,-555), T
(5,0,-62), T
(-566,1,2292), T
(41,-23,-75), T
(-4,2,0), F
(-9,36,939), F
(-8,-1,9), F
(716,-39,461), T
(-2,-5366,1), F
(6,5,-2), F
(1,6,-17), T
(-3,70,3), F
(-8,7,-876), T
(-480,-311,-4), F
(-7,-306,-433), T
(4,7,-225), T
(-4,98,-7), F
(-6,45,2), F
(938,-7,-3), T
(13,-7,5), F
(6,478,-7), F
(-1,84,-7), F
(8,-7,869), F
(4,-5,0), F
(-310,-846,6), F
(14,-35,5), F
(7,-93,36), F
(21,-39,-64), T
(-6,-33,-72), T
(-503,0,-3), F
(8,690,-5), F
(8,-65,1), F
(433,-295,-5), T
(-31,3597,-70), F
(5,-6,-80), T
(941,-8,-8), T
(-64,-3,-7), F
(-4,7283,0), F
(-6,-5491,98), F
(-4,19,-63), T
(-9,-9,-25), T
(-6,2,-96), T
(8,-882,6127), F
(-700,74,-59), F
(7077,-1,-7), T
(-39,-33,902), T
(719,-67,22), T
(18,78,0), F
(-1,21,9693), F
(30,-2,880), T
(-35,-5939,-4), F
(9,1,-6), F
(4,6,-3), F
(-4,-19,4), F
(73,5,151), T
(54,-7,-50), T
(4,5,-551), T
(-2,489,-77), F
(-35,-733,6), F
(-8,3,-5), F
(-5,0,-8), F
(-91,-16,-77), T
(4,-4,76), F
(1,4,0), F
(-6,-4,8), F
(-8,-664,-72), T
(-362,90,-38), F
(-4,71,-689), F
(3,0,-9), F
(9,0,9), F
(149,7,7), T
(422,-4,71), T
(35,9,5), T
(15,-6,-3), F
(-5,-4,39), F
(-5382,0,79), T
(-1,806,3), F
(-10,1,49), F
(-49,0,5), F
(-8,445,-4), F
(8,1,-9), F
(-5106,4,-11), T
(-169,0,8), F
(0,-55,-361), T
(-7,-4,9), F
(-80,-4,897), T
(-9,-9,-148), T
(0,-2,7), F
(-7933,60,9), F
(-1,0,7), F
(-948,-526,-4), F
(-4,1,-3), F
(27,46,8), T
(-150,9,-9), F
(-6300,76,9), F
(0,0,-39), T
(-950,-1,123), T
(0,60,4), F
(1,-954,-15), T
(-2,-537,12), F
(-103,7,161), T
(0,4,-3), F
(60,5829,-753), T
(-8,-310,0), F
(-2,-7,67), F
(75,-38,-3), T
(31,148,-2), T
(-12,0,-81), T
(4,-77,-382), T
(-729,3,21), T
(-1,-77,-5600), T
(199,2,288), T
(4,582,-402), F
(6,2,395), F
(-9,-87,941), F
(-1,54,180), F
(6,54,5), F
(-5165,-2,-6), F
(46,-1,74), T
(8,-29,5), F
(-458,4,-1), F
(-7,-200,-5), F
(8,-48,-1), F
(-9616,2,-409), T
(205,2,-8), T
(-9,8,-83), T
(-34,5,-4), F
(-463,674,-52), F
(90,-65,67), T
(-1,2,-320), T
(-66,13,-6), F
(-6,9,56), F
(31,759,-4), T
(-9,-68,4), F
(2,989,-84), F
(-53,435,4), F
(-8875,35,2), F
(4,-884,38), F
(659,4070,1704), T
(-339,4,5), F
(-3,-584,0), F
(-99,-92,-4), F
(4,-718,8), F
(2,0,7735), F
(33,-1,115), T
(3,4,7), F
(9,-1003,-20), T
(60,-16,9), T
(1,-6,-17), T
(69,-3,-1), T
(-1,2,-262), T
(-13,-853,727), F
(-19,8,-3), F
(-2,0,1), F
(-3,4786,689), F
(40,6,5), T
(1,-6,8), F
(-5,9,7), F
(-5941,-7,3), F
(-7737,-1,-48), T
(0,-8,5746), F
(-15,70,-292), F
(-92,0,-27), T
(-8638,-199,-38), T
(7,-8,-7), F
(-337,53,-5), F
(-1,1,305), F
(-84,-9,45), T
(9,9,1), F
(-6,-4,9), F
(-82,-601,-8), F
(0,-63,-6), F
(6,2,3), F
(-7,49,-6), F
(460,-2,0), T
(28,-5,-93), T
(-5,91,-5), F
(-47,-1,-98), T
(-4,-302,8), F
(-57,-89,48), T
(-9,7,-2), F
(-1,-4,-7), F
(-1,-37,0), F
(-6,91,-30), F
(-7,9547,2), F
(4,8,-8), F
(-5,726,-258), F
(-155,8,-7), F
(5,-140,-3), F
(-7,5,54), F
(75,7912,8), T
(-2,-82,-4), F
(48,9,-87), T
(-4,-4,-338), T
(-2,7,-5), F
(14,-39,4), F
(-6,-775,0), F
(-57,609,8), F
(-6,356,-2), F
(822,3279,-3), T
(699,-1,-1), T
(3,71,304), F
(477,-9,1233), T
(98,-34,-21), T
(0,202,-334), F
(0,8,-1), F
(4080,-171,-631), T
(0,5,-173), T
(451,0,7), T
(0,11,528), F
(-281,-9,9), F
(-7,-2,8356), F
(-2,-7,84), F
(1,-6,-9), F
(45,30,-19), T
(5,-79,35), F
(0,-81,-8923), T
(-7,4,-8), F
(3,-666,25), F
(-1,1,-2), F
(-2,-8,-3), F
(3,-8,5), F
(-759,9,33), T
(-9629,780,-7), F
(83,964,-3), T
(67,44,-7), T
(-3,-55,49), F
(5,-5318,-274), T
(4,643,674), F
(-7,597,-9), F
(-60,-47,4), F
(78,-1,4), T
(-940,534,858), T
(-7,-62,2), F
(-7,73,-6), F
(3,9,-10), F
(3,4,2), F
(-30,1,-19), T
(-2,83,-42), F
(8,9,779), F
(-39,16,-72), T
(-331,-6,52), T
(3,8,4), F
(5,16,59), F
(-107,-30,6), F
(81,-25,6786), T
(306,-58,-67), T
(713,479,-2402), T
(0,0,-61), T
(297,3,975), T
(2,433,-58), F
(2,-1,-7), F
(-3130,95,-28), F
(-27,45,-162), F
(-15,-85,-3), F
(0,-330,57), F
(7,8,9), F
(-20,-55,3), F
(8,444,-5), F
(40,-5,90), T
(16,-613,374), F
(-3,5,8), F
(-8,-3,-1), F
(-7,-441,-263), T
(132,30,-6), T
(70,9,-3), T
(-2,-320,-20), T
(9,-893,657), F
(-22,-2,-12), T
(-34,7,48), T
(-5,-8,57), F
(5,47,-29), F
(-5,7,4), F
(6,-8,-544), T
(-931,-828,26), T
(1,594,-9), F
(-5,-793,-5), F
(-4,78,-71), F
(-772,36,4), F
(-9,-5,-391), T
(-5,4,-339), T
(4,69,-2), F
(2,8,84), F
(0,-5,-6), F
(-9,-38,-495), T
(-7,-7,5), F
(7,3,9), F
(247,4,8956), T
(68,6092,-4), T
(9,-493,66), F
(-9,0,8), F
(218,-1,-533), T
(6,1,-36), T
(0,-8,-8), F
(26,-74,35), T
(-2,-30,218), F
(-5,-43,-9), F
(0,-5,480), F
(-8,333,49), F
(-2,3,0), F
(-285,34,-5), F
(5,-75,-116), T
(-8704,-5,-34), T
(-750,29,3), F
(-4,3,1), F
(13,4,-473), T
(-3,-20,-685), T
(-236,95,-1), F
(36,5,-54), T
(-2,65,-41), F
(-6,-5,5), F
(-21,44,-5), F
(4,-8,-1), F
(23,-70,679), T
(6,-2,-2576), T
(345,4,1), T
(69,9,-5), T
(-7,-926,-2), F
(8,222,9), F
(-6,5,-69), T
(4,0,717), F
(7,816,-5), F
(-58,-5,8), F
(-2,-8,4), F
(67,5,-55), T
(8,13,-811), T
(122,-4,877), T
(-687,73,67), T
(-7,84,-6), F
(7284,-33,7), T
(-6,5,8), F
(-9,-96,-558), T
(99,-95,-7), T
(26,5,-4), T
(1,-91,2), F
(41,-2,1), T
(88,-5,-10), T
(342,-8,-61), T
(-1,-717,75), F
(-9,-3,-2), F
(-7,-4,6), F
(-4,5,-23), T
(5,8,2), F
(6,8995,15), F
(-66,-1,-3), F
(-2,0,2), F
(9,878,-8), F
(283,-49,-512), T
(2722,9,-16), T
(-29,-277,0), F
(-4719,7,445), T
(6,9,5), F
(-1,7,-209), T
(-3,766,-4), F
(0,8,-85), T
(-7,-80,962), F
(1,359,8570), F
(-9,5,22), F
(-9674,-61,3), F
(-48,-9,29), T
(-6,91,240), F
(5,17,-5), F
(680,4,4), T
(6,-9,209), F
(7,-2,-49), T
(-9,-12,-3), F
(3,-1,7), F
(-898,1,0), F
(420,-298,-8), T
(6,-7,4), F
(-30,-38,-92), T
(-3,1,-99), T
(18,4,-7), F
(-2,-413,-1), F
(-82,547,0), F
(0,-480,8), F
(-164,-479,0), F
(-8,3,2), F
(-57,62,-80), F
(-3,-1,-3), F
(4,2,-17), T
(-47,-699,381), T
(-39,5,-976), T
(3,0,-8), F
(3,-1,-9650), T
(-6,22,2), F
(-457,-515,72), T
(8,-7,-1), F
(549,-5,-60), T
(-4,4,4), F
(-99,-5,-236), T
(82,-559,0), T
(0,1,1), F
(-6,-259,4), F
(-960,-7,71), T
(-8,2463,479), F
(-7,-1,848), F
(4,499,-631), F
(2,4,-909), T
(6,-1,0), F
(5,-33,-7), F
(86,9,-8), T
(-821,0,-5), F
(-9,-6,683), F
(-261,4,-3), F
(75,-2,-1), T
(695,-43,-3), T
(-267,2,70), T
(3,-7,-473), T
(507,2,-9), T
(-312,4,76), T
(6,82,-1), F
(-84,54,-48), F
(-887,-9,6), F
(-32,-14,-6), F
(-724,6,592), T
(5,864,9), F
(-18,1425,-6), F
(2,8,2), F
(2,571,-20), F
(-5,-26,-42), T
(-2,-22,-5), F
(-87,7,-35), T
(3,116,-152), F
(-6,33,504), F
(-4,-7,261), F
(-793,-63,-761), T
(52,7,-938), T
(9,8,1), F
(3433,33,-4), T
(-5,9,-3), F
(-33,19,5), F
(51,3,6), T
(-2,7,92), F
(-933,81,443), T
(4,7,-6), F
(0,-4,8), F
(262,59,-1843), T
(-78,-7028,-4), F
(-751,-31,-572), T
(6,393,-390), F
(-459,-45,-3), F
(2,7,-4176), T
(4,-2089,46), F
(6,-6,-655), T
(459,862,-176), T
(-78,-1,-4), F
(7378,4,-1), T
(-4,-167,6), F
(0,956,4), F
(5767,-37,5), T
(-433,-4,10), F
(5,0,1), F
(-3,77,9), F
(1,-1,-73), T
(-9,-4,61), F
(4,106,7), F
(-60,-83,0), F
(-605,-7,0), F
(-46,-43,78), T
(6,-5,-907), T
(3,-779,-94), T
(-6,-63,0), F
(237,5,8), T
(-955,248,5146), T
(7,-49,7), F
(-75,0,80), T
(-4,646,4), F
(0,-18,-346), T
(3,-9,5), F
(-3,-9,3277), F
(92,362,18), T
(4,-2,27), F
(78,50,-97), T
(-2,-48,490), F
(0,-2,2), F
(873,-5,9), T
(1,-1,7), F
(41,-3,51), T
(-4,-92,0), F
(-139,51,-5), F
(-5,5,629), F
(1,5,-76), T
(44,1,-787), T
(8,23,0), F
(44,-747,-672), T
(-3,373,6775), F
(59,58,-64), T
(8,0,581), F
(7,-48,19), F
(-8,5528,-5369), F
(-94,-8,97), T
(6,-44,-9), F
(2,-65,-31), T
(33,-4,4), T
(38,904,0), T
(-2,0,-8466), T
(8,0,6), F
(19,6,69), F
(-2433,3,393), T
(-98,12,-2501), T
(1490,0,-8032), T
(9,3,0), F
(-5,-4,75), F
(59,6,7), T
(-21,-704,7), F
(1,-9,4), F
(-2635,62,-35), F
(-86,57,8), F
(-490,-4,-31), T
(8,-9,86), F
(-84,68,3), F
(0,0,5), F
(-9,3,-4), F
(74,-58,-6), T
(7,49,8), F
(66,6,0), T
(96,38,7), T
(402,81,8), T
(-4,31,738), F
(5,137,34), F
(9,805,-83), F
(-52,0,9), F
(-691,-396,71), T
